SubjectNumber,dc_time,mom_IBI_Lego,child_IBI_Lego,mom_RSA_Lego,child_RSA_Lego,mom_HbO_dlpfc_l,mom_HbR_dlpfc_l,child_HbO_dlpfc_l,child_HbR_dlpfc_l,mom_HbO_dlpfc_r,mom_HbR_dlpfc_r,child_HbO_dlpfc_r,child_HbR_dlpfc_r,NA_child,NA_Parent,PA_child,PA_Parent
195,522.368,60.23930684,115.8715389,7.840787552,4.326905603,1.01E-06,-1.05E-07,-4.41E-06,-5.52E-07,3.73E-06,7.36E-07,-9.22E-07,1.03E-06,1,0,0,0
195,523.392,58.79628697,113.9135163,7.786582009,4.323848974,1.93E-06,-7.69E-08,-2.07E-06,-5.96E-08,3.00E-06,3.05E-07,1.85E-08,9.94E-07,1,0,0,0
195,524.416,58.86701163,114.2235466,7.83875495,4.307906693,2.56E-06,-1.39E-07,-4.06E-07,3.55E-07,2.03E-06,-1.97E-07,2.82E-07,7.90E-07,0,0,0,0
195,525.44,62.43407361,113.2768027,7.953321108,4.277224087,2.82E-06,-1.25E-07,-1.02E-07,3.98E-07,1.33E-06,-3.31E-07,-9.36E-08,5.70E-07,0,0,0,0
195,526.464,65.30198441,112.352116,8.051683273,4.276310883,3.12E-06,-3.35E-08,-6.04E-07,3.12E-07,1.35E-06,3.04E-09,-8.09E-07,5.20E-07,0,0,0,0
195,527.488,64.77038308,109.0744702,8.055579367,4.252203765,3.73E-06,5.08E-08,-1.06E-06,3.07E-07,2.07E-06,4.16E-07,-1.28E-06,5.44E-07,0,0,0,0
195,528.512,61.94577623,111.2519632,8.118772363,4.341616379,4.22E-06,5.58E-08,-1.03E-06,3.26E-07,3.11E-06,6.03E-07,-1.18E-06,3.95E-07,0,0,0,0
195,529.536,60.03454042,119.3334971,8.142137083,4.569256781,3.81E-06,-1.43E-07,-6.49E-07,2.89E-07,3.73E-06,4.87E-07,-9.42E-07,1.03E-07,0,0,0,0
195,530.56,63.8191989,121.5422007,8.13865423,4.575720381,2.44E-06,-5.49E-07,-1.71E-07,2.26E-07,3.18E-06,-6.29E-08,-4.24E-07,5.91E-08,0,0,0,0
195,531.584,61.28340898,113.9182888,8.138291925,4.590378927,1.06E-06,-8.72E-07,2.04E-07,1.62E-07,1.35E-06,-1.11E-06,4.67E-07,2.76E-07,0,0,0,0
195,532.608,56.3046614,117.8571234,8.148459145,4.618195903,6.22E-07,-7.34E-07,3.68E-07,6.41E-08,-7.46E-07,-2.10E-06,1.05E-06,2.93E-07,0,0,0,0
195,533.632,61.69347031,121.4239368,8.17281984,4.66661196,1.23E-06,-1.83E-07,4.92E-07,-5.96E-08,-1.31E-06,-2.04E-06,9.28E-07,-1.05E-07,0,0,0,0
195,534.656,62.10058232,119.9398231,8.155342077,4.617088724,2.34E-06,2.56E-07,7.86E-07,-1.64E-07,5.34E-08,-1.00E-06,3.96E-07,-6.78E-07,0,0,0,0
195,535.68,59.53173022,119.3786342,8.109683683,4.555240509,3.38E-06,2.05E-07,1.08E-06,-2.27E-07,1.88E-06,-8.18E-08,-6.00E-08,-1.07E-06,0,0,0,0
195,536.704,59.95104031,116.8107545,8.116853521,4.593504783,3.91E-06,-1.90E-07,1.08E-06,-2.04E-07,3.00E-06,2.13E-07,-2.75E-07,-1.16E-06,0,0,0,0
195,537.728,69.65337537,114.2407052,8.130334197,4.739579028,3.65E-06,-6.08E-07,7.87E-07,-1.21E-07,3.10E-06,1.37E-07,-6.00E-07,-1.18E-06,0,0,0,0
195,538.752,68.12726733,118.3622084,8.267524767,4.773018582,2.69E-06,-9.00E-07,5.09E-07,-1.21E-07,2.26E-06,-1.26E-07,-1.07E-06,-1.26E-06,0,1,0,0
195,539.776,62.18967436,116.1516054,8.252739221,4.798550986,1.27E-06,-1.07E-06,4.43E-07,-2.23E-07,6.44E-07,-6.40E-07,-1.30E-06,-1.26E-06,0,1,0,0
195,540.8,69.16208086,110.0204275,8.242277804,4.814185876,-2.61E-07,-1.06E-06,5.27E-07,-2.54E-07,-9.44E-07,-1.05E-06,-1.10E-06,-1.05E-06,0,0,0,0
195,541.824,63.56208913,112.7421814,8.160517434,4.871151874,-1.38E-06,-8.01E-07,4.56E-07,-1.30E-07,-1.29E-06,-6.27E-07,-7.31E-07,-6.06E-07,0,0,0,0
195,542.848,62.05196498,115.5683718,8.143198158,4.866924801,-2.06E-06,-4.57E-07,2.06E-07,9.55E-08,-5.22E-07,3.18E-07,-1.98E-07,4.71E-08,0,0,0,0
195,543.872,61.32714461,120.5518431,8.084983011,4.797705751,-2.69E-06,-3.21E-07,4.78E-08,3.08E-07,1.79E-07,7.95E-07,4.19E-07,5.98E-07,0,0,0,0
195,544.896,70.86403974,113.0638248,8.010899953,4.654141025,-3.43E-06,-4.22E-07,1.66E-07,3.92E-07,-1.68E-08,4.06E-07,8.67E-07,6.94E-07,0,0,0,0
195,545.92,66.17856493,112.877101,7.996723693,4.621086071,-3.97E-06,-4.64E-07,5.25E-07,3.39E-07,-9.69E-07,-3.76E-07,1.03E-06,3.60E-07,1,0,0,0
195,546.944,60.99319486,118.8443217,7.974015201,4.645252384,-3.77E-06,-1.67E-07,8.93E-07,2.23E-07,-1.55E-06,-6.34E-07,9.38E-07,-1.11E-07,0,0,0,0
195,547.968,57.77127191,109.9552443,7.933410654,4.694827289,-2.79E-06,3.22E-07,1.05E-06,1.04E-07,-9.24E-07,-7.74E-08,7.26E-07,-3.95E-07,0,0,0,0
195,548.992,63.42677375,115.8283135,7.799572055,4.769661181,-1.54E-06,5.22E-07,9.20E-07,-1.79E-08,5.38E-08,3.50E-07,5.49E-07,-4.03E-07,0,0,0,0
195,550.016,68.50870949,109.3900076,7.783200054,4.831290191,-2.81E-07,3.10E-07,4.12E-07,-1.71E-07,4.59E-07,6.14E-08,2.02E-07,-2.94E-07,0,0,0,0
195,551.04,60.78942986,113.5825523,7.724100503,4.838057021,1.18E-06,9.01E-08,-1.91E-07,-2.68E-07,8.44E-07,-2.15E-07,-2.88E-07,-1.23E-07,0,0,0,0
195,552.064,54.483372,119.6917485,7.649627998,4.82627575,2.76E-06,1.49E-07,-4.30E-07,-2.49E-07,1.64E-06,7.10E-08,-6.47E-07,-2.68E-08,0,0,0,0
195,553.088,57.30321644,111.7462738,7.478716782,4.743919833,4.00E-06,3.71E-07,5.20E-08,-1.57E-07,2.26E-06,5.35E-07,-5.64E-07,-1.06E-07,0,0,0,0
195,554.112,59.51127385,110.1681313,7.200928128,4.696827742,4.50E-06,5.14E-07,1.20E-06,6.15E-09,2.15E-06,7.01E-07,1.84E-07,-4.74E-08,0,0,0,0
195,555.136,65.04403095,113.7139239,6.985104088,4.749181537,3.95E-06,3.19E-07,1.96E-06,1.92E-07,1.05E-06,2.71E-07,1.00E-06,3.48E-07,0,0,0,0
195,556.16,67.26721166,117.1975403,6.832359801,4.779115431,2.06E-06,-3.36E-07,1.67E-06,2.98E-07,-1.04E-06,-7.94E-07,1.21E-06,8.01E-07,0,0,0,0
195,557.184,68.7300172,114.9435619,6.816933915,4.742996712,-4.78E-07,-1.04E-06,8.59E-07,2.51E-07,-3.13E-06,-1.82E-06,9.90E-07,9.73E-07,0,0,0,0
195,558.208,65.14234516,111.2552215,6.892551067,4.722175566,-2.08E-06,-1.17E-06,3.36E-07,5.62E-08,-3.64E-06,-1.86E-06,7.83E-07,7.30E-07,0,0,0,0
195,559.232,62.10432019,112.1214587,6.880274561,4.782114481,-2.01E-06,-7.45E-07,2.43E-07,-1.64E-07,-2.14E-06,-9.35E-07,6.55E-07,2.48E-07,0,0,0,0
195,560.256,61.98076804,111.8808892,6.88987496,4.837367012,-8.96E-07,-3.14E-07,1.92E-07,-3.07E-07,4.85E-08,-7.90E-09,3.69E-07,-1.19E-07,0,0,0,0
195,561.28,61.49301342,111.1197791,6.911123901,4.880835254,-3.10E-08,-3.27E-07,-2.54E-07,-3.86E-07,1.23E-06,1.50E-07,-3.01E-07,-2.24E-07,0,0,0,0
195,562.304,57.06970517,109.4578109,6.915624163,4.902608678,2.29E-07,-4.58E-07,-1.09E-06,-4.54E-07,1.59E-06,1.30E-07,-1.08E-06,-1.53E-07,0,0,0,0
195,563.328,58.4154406,107.0466262,6.936931544,4.841059478,3.25E-07,-2.52E-07,-1.82E-06,-4.76E-07,1.89E-06,5.04E-07,-1.48E-06,-5.69E-08,1,1,0,0
195,564.352,62.64986326,113.0502746,6.924640892,4.757562195,2.44E-07,1.94E-08,-1.89E-06,-3.35E-07,1.75E-06,7.50E-07,-1.25E-06,2.25E-08,1,0,0,0
195,565.376,65.89606265,112.8086787,6.952433621,4.662389549,-2.89E-07,-2.98E-08,-1.18E-06,2.85E-08,5.66E-07,3.68E-07,-4.68E-07,1.49E-07,0,0,0,0
195,566.4,67.46245668,110.5383367,6.910245724,4.648799284,-1.02E-06,-2.67E-07,-1.31E-07,4.45E-07,-1.16E-06,-3.49E-07,4.31E-07,3.33E-07,0,0,0,0
195,567.424,64.75075395,114.7638462,7.072428525,4.588379592,-1.39E-06,-3.51E-07,6.67E-07,6.19E-07,-2.25E-06,-8.03E-07,1.04E-06,4.94E-07,0,0,0,0
195,568.448,63.68708991,112.8062569,7.146523102,4.588266214,-1.35E-06,-3.39E-07,1.02E-06,4.58E-07,-2.35E-06,-9.64E-07,1.30E-06,5.49E-07,0,0,0,0
195,569.472,65.66815095,114.323021,7.226689514,4.621513229,-9.72E-07,-2.75E-07,9.32E-07,1.03E-07,-1.63E-06,-7.19E-07,1.23E-06,3.83E-07,0,0,0,0
195,570.496,67.76132887,115.6725749,7.287464843,4.560547577,-4.24E-07,-1.27E-07,3.98E-07,-3.18E-07,-7.09E-07,-1.71E-07,8.13E-07,-2.25E-08,0,0,0,0
195,571.52,68.39484522,117.5642234,7.227831169,4.448244816,-1.89E-07,-5.65E-08,-2.78E-07,-6.71E-07,-6.41E-07,7.28E-09,1.54E-07,-4.83E-07,0,0,0,0
195,572.544,67.1463962,117.180455,7.231880368,4.375069965,-7.62E-07,-2.51E-07,-4.98E-07,-7.27E-07,-1.78E-06,-4.77E-07,-3.94E-07,-6.54E-07,0,0,0,0
195,573.568,67.75715603,114.4139279,7.210820168,4.378621925,-1.68E-06,-5.02E-07,-3.88E-08,-4.22E-07,-2.76E-06,-8.28E-07,-3.45E-07,-3.15E-07,0,0,0,0
195,574.592,69.0242619,114.7875559,7.206618533,4.329676026,-1.77E-06,-4.56E-07,7.19E-07,-5.01E-09,-2.24E-06,-4.41E-07,3.10E-07,2.33E-07,0,0,0,0
195,575.616,78.32898172,113.9557555,7.223188708,4.239327398,-8.67E-07,-2.39E-07,1.11E-06,1.97E-07,-1.08E-06,-1.66E-08,9.69E-07,4.39E-07,0,0,0,0
195,576.64,82.55377878,109.6609204,7.202524175,4.090786109,-9.62E-08,-2.08E-07,8.24E-07,1.22E-07,-7.60E-07,-1.76E-07,1.15E-06,1.81E-07,0,0,0,0
195,577.664,87.42321373,106.5013376,7.232123514,4.036318336,-3.18E-07,-3.38E-07,2.92E-07,-2.17E-08,-1.57E-06,-5.91E-07,1.09E-06,-1.51E-07,0,0,0,0
195,578.688,91.17508446,114.0863154,7.231154223,4.3775896,-1.09E-06,-2.33E-07,-2.52E-08,-7.86E-08,-2.32E-06,-4.25E-07,1.15E-06,-2.27E-07,0,0,0,0
195,579.712,81.84013669,116.3445993,7.281235004,4.577635005,-1.47E-06,2.48E-07,-3.02E-07,-5.79E-08,-1.94E-06,5.67E-07,1.16E-06,-4.20E-08,0,0,0,0
195,580.736,79.00027677,109.3516651,7.33787944,4.61664673,-1.40E-06,6.83E-07,-7.24E-07,6.52E-08,-9.67E-07,1.53E-06,8.86E-07,2.31E-07,0,0,0,0
195,581.76,81.01434398,110.5178925,7.356296466,4.609910229,-1.29E-06,7.42E-07,-1.03E-06,3.77E-07,-4.14E-07,1.77E-06,4.89E-07,4.15E-07,1,0,0,0
195,582.784,80.28535449,115.866726,7.219858397,4.739594508,-1.24E-06,5.38E-07,-8.23E-07,7.78E-07,-7.72E-07,1.31E-06,2.86E-07,3.92E-07,1,0,0,0
195,583.808,74.03693487,117.5058064,7.066176709,4.813351375,-1.09E-06,4.44E-07,-2.43E-07,9.45E-07,-1.56E-06,7.88E-07,3.14E-07,1.58E-07,0,1,0,0
195,584.832,71.07148452,115.7281017,7.018045027,4.825751022,-7.17E-07,7.36E-07,3.35E-08,6.90E-07,-1.79E-06,9.25E-07,2.97E-07,-1.51E-07,0,0,0,0
195,585.856,68.95628833,115.1443565,6.976178907,4.850861835,-3.29E-07,1.26E-06,-3.18E-07,1.38E-07,-1.32E-06,1.56E-06,8.81E-08,-4.16E-07,0,0,0,0
195,586.88,69.10806419,112.4497594,6.939717876,4.929199469,-3.64E-07,1.56E-06,-9.50E-07,-3.58E-07,-7.95E-07,2.05E-06,-1.26E-07,-5.58E-07,0,0,0,0
195,587.904,72.15898009,113.3355793,6.915845364,5.044473906,-8.47E-07,1.46E-06,-1.45E-06,-5.54E-07,-5.69E-07,2.11E-06,-3.09E-07,-5.67E-07,0,0,0,0
195,588.928,68.29682704,110.1483553,6.864050519,5.109598601,-1.28E-06,1.15E-06,-1.55E-06,-4.65E-07,-4.99E-07,1.83E-06,-6.28E-07,-4.80E-07,0,0,0,0
195,589.952,68.0285316,111.7876947,6.851603696,5.128543642,-1.30E-06,8.69E-07,-1.05E-06,-1.99E-07,-6.85E-07,1.22E-06,-9.94E-07,-3.20E-07,0,0,0,0
195,590.976,78.55198913,113.1308424,6.876034236,5.199634971,-1.05E-06,7.23E-07,-2.48E-07,9.91E-08,-1.23E-06,5.10E-07,-1.03E-06,-2.06E-07,0,0,0,0
195,592,74.18920977,106.6935172,6.939105738,5.328551992,-6.70E-07,7.36E-07,1.05E-07,2.91E-07,-1.51E-06,2.89E-07,-6.98E-07,-2.15E-07,0,0,0,0
195,593.024,67.31680363,109.8654066,7.033306083,5.385588756,-1.87E-07,7.65E-07,-3.72E-07,3.88E-07,-1.09E-06,5.78E-07,-4.89E-07,-2.11E-07,0,0,0,0
195,594.048,63.498542,106.5386472,7.131777411,5.300603614,2.02E-07,5.71E-07,-1.24E-06,4.74E-07,-2.82E-07,8.09E-07,-5.85E-07,-1.06E-07,0,0,0,0
195,595.072,58.63606939,114.8115768,7.330009876,5.219520774,9.29E-08,1.47E-07,-1.75E-06,5.21E-07,4.66E-07,7.67E-07,-8.15E-07,-4.45E-08,0,0,0,0
195,596.096,57.21793651,114.6358315,7.661756963,5.231553164,-6.71E-07,-1.82E-07,-1.43E-06,4.18E-07,7.95E-07,5.81E-07,-1.00E-06,-2.11E-07,0,0,0,0
195,597.12,56.76802541,104.822782,7.949000358,5.21482031,-1.77E-06,-2.02E-07,-3.05E-07,1.31E-07,3.76E-07,1.94E-07,-7.82E-07,-4.99E-07,0,0,0,0
195,598.144,56.57940182,109.3406238,8.040113099,5.181112968,-2.70E-06,-4.68E-09,1.05E-06,-2.51E-07,-4.69E-07,-2.89E-07,1.55E-07,-6.02E-07,0,1,0,0
195,599.168,57.03596872,108.081169,8.045386518,5.211335351,-2.73E-06,4.20E-07,1.78E-06,-5.61E-07,-5.77E-07,-3.31E-07,1.21E-06,-4.16E-07,0,1,0,0
195,600.192,60.285323,100.4457337,8.037927781,5.263685521,-1.58E-06,9.34E-07,1.58E-06,-6.47E-07,4.59E-07,1.16E-08,1.54E-06,-5.57E-08,0,0,0,0
195,601.216,63.84799911,104.3238691,8.040739978,5.2878924,1.16E-07,1.09E-06,1.15E-06,-4.11E-07,1.57E-06,-4.01E-08,1.30E-06,3.77E-07,0,0,0,0
195,602.24,61.02922783,113.4395808,8.066546701,5.328922873,1.28E-06,7.92E-07,1.23E-06,8.85E-08,1.83E-06,-6.05E-07,1.08E-06,7.64E-07,0,0,0,0
195,603.264,58.03018337,116.7992948,8.090190406,5.385380379,1.45E-06,4.45E-07,1.56E-06,6.04E-07,1.45E-06,-9.78E-07,8.34E-07,9.16E-07,0,0,0,0
195,604.288,61.43719123,107.1972816,8.107539546,5.419738742,9.80E-07,2.90E-07,1.66E-06,9.03E-07,1.09E-06,-8.01E-07,3.65E-07,7.54E-07,0,0,0,0
195,605.312,60.73362768,105.8824702,8.106308004,5.481704926,4.96E-07,1.63E-07,1.67E-06,9.30E-07,8.62E-07,-5.63E-07,7.80E-08,4.46E-07,0,0,0,0
195,606.336,57.81297862,116.3461306,8.110229598,5.456159307,7.50E-07,2.60E-08,1.66E-06,7.33E-07,8.90E-07,-6.25E-07,2.42E-07,2.02E-07,0,0,0,0
195,607.36,64.27338144,115.7049953,8.085782472,5.283514118,1.84E-06,-2.86E-08,1.28E-06,3.90E-07,1.34E-06,-8.11E-07,4.39E-07,6.30E-08,1,0,0,0
195,608.384,63.9732709,113.884886,8.068092082,5.229711305,2.88E-06,-1.20E-07,4.98E-07,9.22E-08,1.93E-06,-9.53E-07,2.78E-07,-1.17E-08,1,0,0,0
195,609.408,62.53127067,117.7897998,8.0229085,5.236506561,3.06E-06,-3.45E-07,-1.42E-07,8.83E-09,2.17E-06,-1.06E-06,4.23E-08,1.25E-08,0,0,0,0
195,610.432,62.31090228,117.0567544,8.057349527,5.227770533,2.58E-06,-5.32E-07,-1.41E-07,9.35E-08,1.76E-06,-1.27E-06,2.33E-07,1.97E-07,0,0,0,0
195,611.456,67.71087654,118.5680972,7.67935759,5.18050726,1.91E-06,-5.65E-07,3.72E-07,1.39E-07,8.17E-07,-1.57E-06,8.04E-07,4.15E-07,0,0,0,0
195,612.48,72.13176568,109.4084144,7.345780764,5.221497277,1.09E-06,-5.96E-07,6.83E-07,-5.06E-08,-1.74E-08,-1.71E-06,1.11E-06,3.82E-07,0,1,0,0
195,613.504,76.46675268,102.7552112,7.684786421,5.239788449,-8.73E-08,-8.77E-07,3.02E-07,-4.36E-07,-5.26E-07,-1.69E-06,6.48E-07,2.35E-08,0,0,0,0
195,614.528,77.61187439,106.7512548,8.167918166,5.13899968,-9.68E-07,-1.16E-06,-3.26E-07,-7.46E-07,-3.76E-07,-1.40E-06,-2.61E-07,-3.71E-07,0,0,0,0
195,615.552,72.74203333,110.9100346,8.423810557,5.159631497,-7.85E-07,-1.07E-06,-5.53E-07,-7.99E-07,5.46E-07,-8.78E-07,-9.12E-07,-4.21E-07,0,0,0,0
195,616.576,64.74961537,115.1061131,8.482963055,5.151395399,8.54E-08,-7.63E-07,-2.36E-07,-5.98E-07,1.47E-06,-5.09E-07,-1.05E-06,-4.06E-08,0,0,0,0
195,617.6,58.95484769,111.8979992,8.469386119,5.117236647,1.06E-06,-4.47E-07,5.31E-07,-2.17E-07,1.78E-06,-4.22E-07,-8.27E-07,4.48E-07,0,0,0,0
195,618.624,57.52986726,109.5610255,8.45973189,5.029497121,1.99E-06,-1.70E-07,1.29E-06,1.21E-07,1.90E-06,-2.07E-07,-6.00E-07,6.04E-07,0,0,0,0
195,619.648,59.00609518,114.6315651,8.450375365,5.035369776,2.71E-06,-1.52E-08,9.39E-07,2.63E-08,2.07E-06,1.43E-07,-8.52E-07,2.31E-07,0,0,0,0
195,620.672,60.97743897,107.2716566,8.444168724,5.299099129,3.20E-06,-7.17E-09,-1.01E-06,-6.73E-07,2.29E-06,3.93E-07,-1.69E-06,-5.04E-07,0,0,0,0
195,621.696,50.67800767,103.7419985,8.44099817,5.537152434,3.38E-06,-1.25E-07,-2.95E-06,-1.45E-06,2.58E-06,4.80E-07,-2.39E-06,-1.05E-06,0,0,0,0
195,622.72,46.89995656,109.034769,8.441153701,5.649196188,3.28E-06,-2.91E-07,-2.83E-06,-1.50E-06,2.78E-06,4.71E-07,-2.17E-06,-9.76E-07,0,1,0,0
195,623.744,55.84091128,105.6054369,8.433258677,5.743828859,2.91E-06,-4.01E-07,-1.25E-06,-9.56E-07,2.65E-06,4.47E-07,-1.31E-06,-5.48E-07,0,1,0,0
195,624.768,59.95400788,111.557363,8.4292542,5.81148891,1.85E-06,-5.48E-07,3.41E-07,-4.40E-07,2.09E-06,4.22E-07,-1.77E-07,-1.36E-07,0,1,0,0
195,625.792,68.26343649,117.5508274,8.414051646,5.846929676,1.62E-07,-8.35E-07,1.03E-06,-2.12E-07,1.33E-06,3.35E-07,6.30E-07,1.24E-07,0,1,0,0
195,626.816,73.90747789,121.3539877,8.425135325,5.881087914,-9.74E-07,-1.02E-06,3.66E-07,-2.20E-07,7.47E-07,1.03E-07,1.89E-07,1.62E-07,0,0,0,0
195,627.84,74.11214538,98.65435146,8.43147395,5.926392791,-8.19E-07,-9.77E-07,-1.15E-06,-3.27E-07,3.46E-07,-3.34E-07,-1.33E-06,-1.66E-08,0,0,0,0
195,628.864,72.73572686,100.2484251,8.304999328,5.955154176,1.88E-07,-7.70E-07,-2.26E-06,-3.87E-07,3.19E-07,-6.08E-07,-2.46E-06,-1.67E-07,0,0,0,0
195,629.888,66.20614599,98.09677788,7.899062452,5.964848113,1.27E-06,-4.92E-07,-2.29E-06,-3.84E-07,7.34E-07,-4.33E-07,-2.36E-06,-1.00E-07,0,0,0,0
195,630.912,62.88737049,103.7863835,7.437504506,5.961384185,1.76E-06,-2.86E-07,-1.92E-06,-4.10E-07,1.02E-06,-7.87E-08,-1.69E-06,7.08E-08,0,0,0,0
195,631.936,62.4165687,96.46393745,7.371620326,5.949312062,1.58E-06,-2.01E-07,-2.10E-06,-4.27E-07,8.87E-07,2.49E-07,-1.57E-06,1.07E-08,0,0,0,0
195,632.96,64.19887665,96.53103425,7.528456054,5.937409356,1.02E-06,-2.08E-07,-2.61E-06,-3.64E-07,5.97E-07,5.48E-07,-1.96E-06,-3.93E-07,0,0,0,0
195,633.984,72.45864606,108.0389412,7.558389092,5.92067176,1.64E-07,-3.27E-07,-2.25E-06,-1.93E-07,1.76E-07,6.33E-07,-1.48E-06,-5.73E-07,0,0,0,0
195,635.008,72.20871285,111.222102,7.630465402,5.914811956,-9.27E-07,-5.35E-07,-8.63E-07,5.27E-08,-8.46E-07,1.70E-07,4.15E-08,-2.87E-07,0,0,0,0
195,636.032,61.98478684,107.4625078,7.712992651,5.876784981,-1.84E-06,-5.89E-07,3.80E-07,1.45E-07,-2.30E-06,-5.40E-07,1.33E-06,-8.48E-09,0,0,0,0
195,637.056,60.31645482,108.9583134,7.722699531,5.795226806,-2.13E-06,-3.09E-07,9.19E-07,6.92E-08,-2.90E-06,-5.83E-07,1.85E-06,1.01E-07,0,0,0,0
195,638.08,61.56419438,105.9618222,7.827869297,5.749107421,-1.79E-06,1.52E-07,1.17E-06,1.22E-08,-2.10E-06,1.28E-07,2.02E-06,2.58E-07,0,0,0,0
195,639.104,68.32913426,110.8082755,8.084208494,5.784497263,-1.36E-06,5.21E-07,1.49E-06,8.86E-08,-8.75E-07,7.56E-07,2.22E-06,5.83E-07,0,0,0,0
195,640.128,64.17088795,106.702994,8.253106948,5.771006084,-1.49E-06,5.49E-07,1.65E-06,3.29E-07,-6.97E-07,5.66E-07,2.41E-06,9.82E-07,0,0,0,0
195,641.152,61.67624197,105.2489855,8.238934565,5.765086051,-2.07E-06,2.57E-07,1.38E-06,6.69E-07,-1.66E-06,-2.22E-07,2.20E-06,1.20E-06,0,0,0,0
195,642.176,62.2889039,111.8328258,8.212190446,5.726103731,-2.30E-06,1.54E-08,8.63E-07,9.32E-07,-2.36E-06,-6.57E-07,1.47E-06,1.06E-06,0,1,0,0
195,643.2,68.18181818,114.8670872,8.184972555,5.691392789,-1.81E-06,4.08E-08,6.32E-07,9.45E-07,-2.04E-06,-4.11E-07,6.98E-07,7.07E-07,1,1,0,0
195,644.224,71.12372547,113.3391,8.320396332,5.694521472,-9.88E-07,2.14E-07,9.03E-07,6.73E-07,-1.29E-06,2.83E-08,3.12E-07,3.00E-07,0,1,0,0
195,645.248,72.01954328,108.0410077,8.448251357,5.680291087,-2.08E-07,3.53E-07,1.25E-06,2.12E-07,-7.73E-07,2.72E-07,1.15E-07,-1.71E-07,0,1,0,0
195,646.272,61.87008694,107.9574663,8.409030361,5.672309337,1.97E-07,3.42E-07,1.27E-06,-2.61E-07,-7.08E-07,2.74E-07,-3.66E-09,-5.76E-07,0,1,0,0
195,647.296,66.59216858,103.3519316,8.665011304,5.673423879,-7.29E-08,1.63E-07,1.14E-06,-5.70E-07,-1.00E-06,1.65E-07,1.63E-07,-7.11E-07,0,1,0,0
195,648.32,67.08505481,107.4150398,8.676745065,5.644578733,-8.16E-07,-4.30E-08,8.79E-07,-6.96E-07,-1.35E-06,1.14E-07,4.77E-07,-4.89E-07,0,1,0,0
195,649.344,68.16590149,104.4799063,8.712918849,5.663103461,-1.39E-06,-1.26E-07,4.03E-07,-6.18E-07,-1.51E-06,1.35E-07,6.44E-07,-2.37E-08,0,0,0,0
195,650.368,70.26666973,102.5447583,8.732778533,5.707223191,-1.57E-06,-1.23E-07,3.99E-08,-2.53E-07,-1.48E-06,1.22E-07,6.09E-07,4.06E-07,0,0,0,0
195,651.392,68.64000011,105.1185008,8.747994003,5.564376925,-1.42E-06,-3.05E-08,9.78E-08,3.22E-07,-1.27E-06,1.71E-07,5.90E-07,6.68E-07,0,0,0,0
195,652.416,60.68317829,109.9032522,8.756727626,5.547052189,-9.54E-07,2.98E-07,3.16E-07,8.28E-07,-7.34E-07,4.88E-07,6.80E-07,7.80E-07,0,0,0,0
195,653.44,61.63625046,108.8354653,8.740136325,5.491103188,-2.34E-07,8.46E-07,2.57E-07,1.05E-06,-1.39E-07,8.62E-07,7.53E-07,7.71E-07,0,0,0,0
195,654.464,69.01111689,106.3548088,8.650404522,5.399036986,4.50E-07,1.33E-06,-4.75E-08,9.72E-07,1.89E-08,9.69E-07,7.42E-07,6.56E-07,0,0,0,0
195,655.488,72.1112291,110.8633739,8.511233457,5.321362222,7.88E-07,1.54E-06,-1.66E-07,7.75E-07,-2.48E-07,8.64E-07,7.50E-07,4.71E-07,0,0,0,0
195,656.512,67.13595414,108.5309308,8.488437505,5.231092521,7.52E-07,1.53E-06,1.31E-07,7.49E-07,-6.37E-07,7.27E-07,8.47E-07,3.26E-07,0,0,0,0
195,657.536,63.68593239,109.6557111,8.493595235,5.213775881,3.37E-07,1.42E-06,5.64E-07,9.55E-07,-9.63E-07,6.47E-07,8.23E-07,2.49E-07,0,0,0,0
195,658.56,64.27376515,109.429737,8.491192111,5.226574502,-3.72E-07,1.29E-06,7.45E-07,1.10E-06,-1.02E-06,7.42E-07,4.47E-07,1.34E-07,0,0,0,0
195,659.584,64.82173458,110.7207223,8.282788444,5.24865431,-1.01E-06,1.15E-06,5.50E-07,9.72E-07,-5.79E-07,1.04E-06,-1.61E-07,2.66E-10,0,0,0,0
195,660.608,62.12042356,109.370444,8.139228215,5.271053039,-1.18E-06,8.87E-07,9.21E-08,7.57E-07,1.25E-07,1.15E-06,-7.87E-07,-4.95E-08,0,1,0,0
195,661.632,59.69984734,109.1442617,8.11865335,5.287380063,-5.79E-07,6.34E-07,-6.09E-07,6.80E-07,7.57E-07,8.40E-07,-1.38E-06,8.36E-09,0,1,0,0
195,662.656,59.5460446,108.4094559,7.763761654,5.270723788,4.49E-07,5.52E-07,-1.55E-06,6.42E-07,1.08E-06,3.86E-07,-1.89E-06,4.10E-08,0,1,0,0
195,663.68,62.66909837,109.2988367,7.403742376,5.267888192,1.08E-06,5.47E-07,-2.22E-06,4.00E-07,7.74E-07,2.09E-08,-2.03E-06,-1.54E-07,0,0,0,0
195,664.704,63.62168278,105.8974683,7.491994736,5.28126942,8.52E-07,4.07E-07,-1.93E-06,-1.92E-08,-1.95E-07,-3.49E-07,-1.65E-06,-5.14E-07,0,1,0,0
195,665.728,62.9542012,113.9949383,7.778855451,5.251387612,-1.51E-08,8.06E-08,-4.19E-07,-1.96E-07,-1.03E-06,-5.61E-07,-8.05E-07,-6.91E-07,0,1,0,0
